start,end,speaker,text
01:25:54.340,01:25:59.060,spk_4,"equally the status of a successor for the purposes of the"
01:25:59.060,01:25:59.700,spk_2,"Act"
01:26:00.000,01:26:20.160,spk_4,"doesn't as you yourself have been emphasising in any way depend on rights under a Will or Intestacy, it depends on satisfying the statutory conditions. And one of the statutory purposes is to provide protection for a successor as well as for that the secure tenant while he's alive."
01:26:20.170,01:26:49.240,spk_3,"That is entirely true, but my learned friend has to face the problem that if Burrows is correctly decided, the statutory scheme envisages deliberately that the, there is nothing to vest in the successor. There is no secure tenancy at the moment of death. That's why he has to argue that the right, which appears to be associated with the security provisions, is"
01:26:49.240,01:26:50.090,spk_2,"capable of being"
01:26:50.100,01:27:00.970,spk_3,"transmitted by by will, as opposed to simply not existing at the moment that there is no secure tenant, our relatively simple construction."
01:27:01.190,01:27:17.460,spk_2,"What about Section 90? This is the term certain, we looked at that briefly yesterday. You've got a situation where the tenant dies, there's a tenant of course who dies and the tenancy is for a term certain."
01:27:20.040,01:27:20.670,spk_3,"[background noise]"
01:27:22.810,01:27:23.190,spk_1,"[background noise]"
01:27:24.550,01:27:25.750,spk_3,"[background noise]"
01:27:27.250,01:27:27.620,spk_2,"Yeah,"
01:27:27.620,01:28:10.640,spk_3,"I was going to come to that. Section 90 and Section 91 in my submission, entirely consistent with my case because what they make it plain is that what cannot devolve except in accordance with the with the provisions of the statute itself, is the status of security. That's what Section 91 says."
01:28:11.210,01:28:11.560,spk_2,"Sorry."
01:28:11.560,01:29:10.890,spk_3,"Section 90, Subsection 1 applies when a secure tenancy, tenant dies and the tenancy is for a term certain, it remains a secure tenancy until its vested or otherwise disposed of in the course of the administration of the tenant's estate mentioned in Subsection 3 and then it ceases to be a secure tenancy on being vested or otherwise disposed of in accordance with the administration of the of the estate, unless vested in the, either in accordance with the Matrimonial Causes Act or in a person qualified to succeed to the tenant. So that's drafted on the assumption that there is a property right, the term certain, that is capable of being devolved by will if, in accordance with the will it ultimately vests in someone who is qualified to be a successor then the statute says that the tenancy continues to be a secure tenancy throughout that process."
01:29:13.200,01:29:26.340,spk_0,"I'm sorry, I don't under Section 90 Subsection 1. I mean, if a tolerated trespasser, albeit that he's got a tenancy for a term certain, dies. I mean, I understand you're saying they're not a secured tenant."
01:29:27.370,01:29:38.940,spk_3,"If you're dealing with a tolerated trespasser. Sorry. If you're dealing with a term certain then we won't be dealing with a tolerated trespasser, they're going to be there under the terms certain. So 90 won't actually be in play. Sorry,"
01:29:39.390,01:29:42.310,spk_0,"you can't have a tolerated trespasser under a term certain?"
01:29:42.960,01:29:44.740,spk_3,"Well, not if a term certain hasn't been terminated."
01:29:44.750,01:29:52.230,spk_4,"The term certain that is going to be subject to the ordinary Clause for general reentry, isn't it? That's got to be"
01:29:53.190,01:29:53.660,spk_3,"assumed"
01:29:53.660,01:29:54.970,spk_4,"that that was part of Parliament's intention."
01:29:56.860,01:30:14.870,spk_3,"Yes. Well, if that's the case, then if that's an example that's being put. The term certain has already been forfeit. Then we have the same problem that we're dealing with in the present case, which is the Section 90 doesn't apply because there is no secure tenant at the moment of death."
01:30:15.510,01:30:19.080,spk_2,"So the opening words of Subsection 2 couldn't apply then?"
01:30:19.710,01:30:29.170,spk_3,"And then the opening words of Section, Subsection 2 couldn't operate because you're not in. You're not within Section 90 at all because you're not a secure tenant. Not a very"
01:30:29.170,01:30:32.200,spk_0,"helpful intervention. Your answer may or may not be helpful [laughing]"
01:30:33.920,01:30:37.510,spk_3,"I think"
01:30:37.510,01:31:14.660,spk_2,"Mr. Luba was making a rather more general point. I think, really, that this is a scheme which does envisage transmission data, certain individuals, people who one can see identified in Subsection 3 of Section 90 for example, and then looks rather strange that one should cut it off in the situation we're contemplating in Section 85. He says why it doesn't mention death. It doesn't actually do that at all, doesn't say anything terminates, particularly death. And the thing should be given a sort of purposive construction, as it were to fit in with the way the other sections work."
01:31:15.090,01:31:51.340,spk_3,"Well, the answer to that is that, though that all his other examples are examples of a situation where the statute does does deliberately produce the results that he wishes in the transmission on death, where there is a secure tenants is expressly dealt with by Section 90 and Section 91. Also 91 is dealing with assignment that is dealt with by 91. Neither of those are actually in play. If there is no secure tenant because the tenant is"
01:31:51.800,01:31:52.510,spk_5,"dead,"
01:31:55.470,01:31:55.720,spk_6,"what"
01:31:55.720,01:31:58.730,spk_3,"sorry because the tenant was a tolerated trespasser I mean."
01:31:58.730,01:31:59.070,spk_1,"[background noise]"
01:32:02.730,01:32:19.900,spk_3,"The other example that he gives is the example in 85(5), that an individual other than the tenant commit the application under 85(3)"
01:32:20.080,01:32:21.510,spk_2,"I missed the references."
01:32:21.520,01:32:23.460,spk_3,"85(5)."
01:32:24.420,01:32:24.940,spk_2,"Yes,"
01:32:24.940,01:32:25.830,spk_3,"it originally stood."
01:32:25.840,01:32:26.320,spk_2,"Yes,"
01:32:28.180,01:32:34.510,spk_3,"he is, I think, saying that a statutory scheme envisages that someone other than the tenant can make the application under 85(2). Presumably, after"
01:32:35.690,01:32:36.810,spk_0,"the death of the tenant"
01:32:37.800,01:32:38.150,spk_1,"or"
01:32:38.150,01:32:38.670,spk_0,"not?"
01:32:39.420,01:32:40.640,spk_1,"No, this, Section 85(5) certainly isn't"
01:32:41.430,01:32:44.190,spk_3,"especially dealing with that. No"
01:32:44.200,01:32:46.680,spk_1,"it's not dealing with that really at all. It's"
01:32:46.680,01:32:51.750,spk_4,"typically the case where the husband was simply left home and the wife is left there. I appreciate that"
01:32:52.440,01:32:59.630,spk_0,"but say the husband left home and dies. Is the wife then in a position to or not?"
01:33:02.730,01:33:25.120,spk_3,"If she is, it is because 85(5) expressly says so. It doesn't deal with that because it doesn't actually say death, but she is, by statute, put in the same position as the secure tenant to make the original secure tenant to make the application to postpone the data possession. That's what, 85(5) says."
01:33:25.560,01:33:30.710,spk_2,"That means you can read Subsection 2 in that way to allow her to do it under Subsection 5."
01:33:30.840,01:33:42.120,spk_3,"Yes, that may be right, but that doesn't assist in the present problem. Of course, 85(5) simply has no operation in the situation we're dealing with."
01:33:50.700,01:34:03.690,spk_0,"I mean, you have to say that if the tolerated trespasser applies and goes to court, but he hasn't quite got his judgment, and dies, that's it."
01:34:04.060,01:34:57.790,spk_3,"Yes, I do have to say that, but I do say that. But my learned friend is not making a submission that anybody can make the application under 85(2), 85(3) rather, the submission will be plainly misconceived in my submission. It's the as he himself, says the application, the ability to make the application is an adjunct of the original secure tenancy. It's designed to secure the rights of the secure tenant. We're not we're not faced with a submission that the person, a successor and as a result of that status alone, make the application, so he has to construct an edifice in which the right to make the application can be disposed of by will or on intestacy. And he has to do that in our submission that's just inconsistent with the scheme. But"
01:34:57.790,01:35:00.450,spk_1,"it is possible for the landlord to apply under 85(2)."
01:35:01.350,01:35:08.540,spk_3,"Yes, but the landlord will be will meet the landlord condition in the"
01:35:08.550,01:35:10.500,spk_2,"Section"
01:35:10.510,01:35:25.370,spk_3,"80. Yes. It isn't there in this clip it in the Appendix, the landlord meets the landlord condition. So an application by the landlord is an obvious adjunct of the statutory regime."
01:35:32.560,01:35:38.160,spk_1,"Spouse would have the right under Subsection 5 even after the tenant's death."
01:35:38.170,01:35:43.010,spk_3,"I'm not answering that one way or the other."
01:35:45.340,01:35:46.840,spk_1,"Why not?"
01:35:46.850,01:35:47.720,spk_2,"Why"
01:35:47.760,01:35:48.340,spk_1,"not?"
01:35:49.350,01:35:56.130,spk_2,"It doesn't rule it out and reasons for thinking it ought to be permitting it to be done."
01:35:56.810,01:36:27.050,spk_3,"It certainly doesn't rule it out. And there are certainly policy reasons for assuming that it should be allowed under the scheme. But presumably we are envisaging a situation where proceedings have been bought for a possession of a dwelling house let under a secure tenancy, the husband then leaves. If that's the situation we're dealing with. Husband then dies. Well,"
01:36:27.050,01:36:58.500,spk_1,"the odd thing is, husband then leaves. Section 81 is no longer complied with. There are oddities about Section 85(5). Husband leaves, tenant Condition is no longer fulfilled, and yet wife is allowed to go to court and say, let's please suspend the possession order"
01:36:58.500,01:36:58.890,spk_3,"or"
01:37:00.120,01:37:06.330,spk_1,"discharge it if she can pay off the arrears or whatever. Interesting. Am I missing something?"
01:37:06.570,01:37:08.700,spk_3,"I think that's right. Very"
01:37:08.700,01:37:09.380,spk_1,"odd. In our"
01:37:11.080,01:37:22.300,spk_3,"submission, doesn't assist because 85(5) does exist. That's the fundamental point. There is no equivalent of 85(5) in the situation we're presently dealing"
01:37:22.300,01:37:23.240,spk_4,"with."
01:37:23.250,01:37:34.610,spk_3,"So my learned friend has to say well, the right must devolve in accordance with the general rules governing the devolution of the estate. And that produces the fundamental problem that I've identified, which is. I"
01:37:34.620,01:38:08.990,spk_1,"suppose the only point I'm trying to get, sort of struggle towards, which is quite apart from trying to understand it, is that rather illustrates that there are circumstances in which this beast, the secure tenancy, has got a life of its own outside the presence of the original tenant. I don't mean the secure tenant, I mean 85(2) and for that matter 4 has got a life outside the presence of the original secure tenant."
01:38:09.820,01:38:12.060,spk_3,"But because 85(5) says so."
01:38:12.070,01:38:13.680,spk_1,"Only an 85(5)"
01:38:13.680,01:38:14.290,spk_3,"situation."
01:38:15.050,01:38:18.760,spk_1,"We're looking at the whole scheme, aren't we? You're"
01:38:18.760,01:38:22.610,spk_3,"certainly looking at the whole scheme but what my learned friend has got to get as far as saying,"
01:38:24.300,01:38:24.760,spk_1,"Mr."
01:38:24.760,01:38:54.920,spk_3,"Barry, sorry Mr. Allen Austin could have made a will. It's highly unlikely, obviously. Could have made a will saying I bequeath to my Aunt Mabel the right to make an application under 85(2), absolutely no basis for, in the scheme for saying that it's possible to make, to assign or devolve by will that right."
01:38:55.160,01:38:58.110,spk_0,"Does somebody have to make an application. Can the court not work?"
01:39:02.800,01:39:09.680,spk_3,"[crosstalk] In my submission. No. I mean, the court, the issue has to be brought before the court."
01:39:09.710,01:39:10.630,spk_0,"Somebody has to say to the"
01:39:10.640,01:39:11.710,spk_3,"court. Do it."
01:39:11.720,01:39:29.810,spk_0,"I'm in the most unfortunate position. I mean, take the scenario we've just had the tenant, the trespasser dies having made the application before judgment can't, you would say, unfortunate successor, say to the court well, come on"
01:39:31.540,01:39:31.950,spk_5,"deal"
01:39:31.950,01:39:33.720,spk_0,"with this under 85(2)."
01:39:34.020,01:39:37.760,spk_3,"Well, that's not my learned friend's argument. That's an"
01:39:37.760,01:39:39.370,spk_0,"argument. Very"
01:39:39.370,01:39:42.010,spk_3,"deliberately. Not my learned friend's argument. Why is it"
01:39:42.020,01:39:44.220,spk_0,"deliberately not his argument? What's wrong with it?"
01:39:44.760,01:39:49.290,spk_3,"What's wrong with it is that you have to have some locus to make the application in the first place. Who"
01:39:49.290,01:39:50.600,spk_0,"says you've got to make an application in the first place?"
01:39:52.360,01:39:52.590,spk_4,"Well,"
01:39:52.590,01:40:15.840,spk_3,"it's got to be brought before the court. Somehow or another, the issue has to arise in front of the court and short of somebody filling out an application form, saying I want this order and I'm entitled to it or it is possible to give it to me because of my status as X or Y you never get that. But"
01:40:15.850,01:40:31.460,spk_4,"if a tolerated, if a tolerated trespasser dies, it is not unreasonable. Forget about beneficial interest and that it is not unreasonable that his duly constituted Personal Representative, if he has one"
01:40:31.470,01:40:32.290,spk_5,"or, more"
01:40:32.290,01:41:21.330,spk_4,"likely, a close relative appointed by the court to represent the estate should have some sort of status in order to deal with the local authority landlord. I mean that's reasonable enough, isn't it? There may be claims, one way or the other for breaches of repairing covenants or rent or whatever, and if you once accept which is not a very big step that someone representing the estate can reasonably expect after the tolerated trespasser's death to be there talking to the landlord. Well, it's not a very big step from that to say that the County Court should recognise him as representing the estate for the purposes of 82(2) is it?"
01:41:24.710,01:41:42.330,spk_3,"It was crucial, it's the well, he can only be recognised, he can only be representing the estate. It comes back to the fundamental question. If there is an interest capable of passing to that, to the personal representative."
01:41:42.340,01:41:43.370,spk_1,"I'm not sure"
01:41:43.370,01:42:42.380,spk_4,"about that analogy, which will probably not be familiar to you at all. But it would be very familiar if you dealt with personal injury cases of for a long, long time. It was the case that if you were killed in a fatal accident, your estate had no claim that the law has now been changed. But Lord Campbell's Act, the first of the Fatal Accidents Acts, brought in the notion that even though your estate had no claim that your dependents did, but the fact is that the normal Plaintiff in an action of that sort was the Personal Representative, even though it wasn't an asset of the estate at all. That's just one example, but one very familiar in personal injury litigation, where you forget about beneficial interest, it's simply the law recognises the Personal Representative is the person to bring this action."
01:42:43.280,01:42:53.000,spk_3,"Being an identifiable action, on Your Lordship's example. I understand what your logic is putting to me. The dependence do have a cause of action."
01:42:53.010,01:42:53.940,spk_4,"They do. The"
01:42:53.950,01:42:55.010,spk_3,"appropriate way of getting."
01:42:55.200,01:43:05.230,spk_4,"Similarly, it might be said the successor has a statutory right to follow on the tenancy, if you can get it reinstated."
01:43:05.240,01:43:37.220,spk_3,"That's my Lord, Lord Browne's, not necessarily proving it's wrong. That's the same point as my Lord, Lord Browne's point, which is that there's nothing to prevent the successor, him or herself appearing personally in front of the court in their own right to make the application. We say that's contrary to the scheme. If it's not, then we don't need the edifice of the estate in the, on the way to it."
01:43:38.120,01:44:28.890,spk_1,"That's what's rather worrying me, really. If one looks at, if there are no express restrictions on who can make bring the matter of 85(2) or (4) before the court, there may be some implied ones. It could be the original parties to the agreement or the estate of the original party. One of them, if that was an individual or it could be other wife, the former wife as we know, or why not the person who, if it were reinstated, would be entitled to succeed to it. Why can that person not do it?"
01:44:28.900,01:45:04.220,spk_3,"We need to go back to basics. The reason where this argument is taking place is because the statutory machinery, which is designed to deal with succession, has drafted, if Burrows is correct on the basis that it does not apply in a situation where the tenants and secure tenancy has already been brought to an end. So Section 89 which is the way in which the statute deals with the position, does not apply. That's the starting point. But"
01:45:04.230,01:45:20.110,spk_1,"the going back point is that because of Burrows or Thompson, we then have this creature of something that dies and can be brought back to life. Yes,"
01:45:20.110,01:45:24.890,spk_3,"brought back to life in accordance with the machinery of Section 85"
01:45:24.940,01:45:25.210,spk_1,"which"
01:45:25.210,01:45:45.450,spk_3,"includes 85(5) but does not include any other provisions enabling anybody else to make the application under 85(2) and your Ladyship's approach 85(5) would not be necessary because anybody with an obvious interest in the law generally could make the application under 85(2)."
01:45:45.460,01:46:13.780,spk_1,"That was one of my reasons for asking yesterday for the case that 85(5) was the response to, which I think was Pen and Dunn. But I haven't had time to look it up for myself. I know it was a response to a case and obviously the reasoning, which led to that conclusion that the wife couldn't apply after her husband had left. And although she got as against the husband the status of a remove ability."
01:46:15.350,01:46:20.400,spk_3,"Whatever prompts 85(5), it is an answer to Your Ladyship's question."
01:46:20.490,01:46:23.180,spk_1,"Reasoning that led to the case that I'm"
01:46:25.180,01:46:25.380,spk_3,"digging"
01:46:25.380,01:46:25.800,spk_5,"down to."
01:46:26.110,01:46:51.070,spk_3,"But the fact is that if 85(2) is at large i.e. anybody can make the application and you don't need 85(5). Simply redundant, then 85(5) is dealing with with a situation where"
01:46:52.690,01:46:52.880,spk_5,"the"
01:46:52.880,01:47:14.120,spk_3,"spouse has rights under the matrimonial legislation. Its occupation of the matrimonial legislation would, on the sort of approach that Your Ladyship and the rest of the court are developing against me, would have an obvious status to draw to the court's attention. The fact that it might be a good idea to revive the tenancy under 80, under 85(2)."
01:47:14.240,01:47:18.710,spk_1,"Her status is less obvious and less obvious than the successor status."
01:47:19.080,01:47:22.950,spk_2,"This is, for torrential drafting, has a real point. The"
01:47:22.960,01:47:37.850,spk_1,"successor status is sitting there in the Act, part of the scheme contemplated, whereas the spouse or former spouse of the tenant is not part of this scheme, save for the purposes of succession."
01:47:40.110,01:47:40.860,spk_3,"Yeah,"
01:47:41.390,01:47:55.240,spk_1,"the reason it was necessary to drag her in this way was decisions about what she was entitled to under the matrimonial [inaudible]. Well, not as the case."
01:47:56.690,01:48:03.040,spk_3,"I think I can't do better than say, the scheme of the statute is, in"
01:48:03.040,01:48:04.270,spk_2,"fact,"
01:48:04.280,01:48:07.730,spk_3,"that the succession takes"
01:48:07.730,01:48:08.690,spk_2,"place"
01:48:08.700,01:48:22.480,spk_3,"only where, at the time of death, there is a secure tenancy. That's what Section 89 says, and if Burrows is right,"
01:48:23.910,01:48:24.120,spk_4,"the"
01:48:24.120,01:48:29.960,spk_3,"intended consequence of that is that there is no succession if at the moment of death, there is no secure Tenancy."
01:48:32.620,01:49:01.830,spk_2,"There is one. I hope I'm not interrupting. There's one other oddity that Mr. Luba draws our attention to yesterday, which is Section 91(3)(c). It's just an example of situations envisaged where the tenant has actually died, and yet an assignment after death can take effect. There it is. It's."
01:49:02.350,01:49:03.510,spk_3,"Not before death."
01:49:03.510,01:49:04.120,spk_2,"Before death."
01:49:04.490,01:49:06.920,spk_3,"It's an assignment before deaths."
01:49:08.050,01:49:08.670,spk_2,"Yes,"
01:49:08.970,01:49:11.790,spk_3,"to a person who would be entitled to succeed."
01:49:13.350,01:49:14.020,spk_4,"Mm hmm."
01:49:14.030,01:50:08.330,spk_3,"And in my submission, all of this is part and parcel of the same structure. In order for this to be in play, you need a secure tenancy at the moment of the assignment. Indeed, if we're looking at it through Mr. Luba's eyes rather than the more broad perspective than anybody can make the application under 82, 85(2). 91 is in my favour because what it demonstrates is that security is not a matter that can be assigned except in accordance with the precise rules of the statute, which admittedly do include 91(3)(c). But you still need to be a secure tenancy, a secure tenant at the moment of"
01:50:08.330,01:50:09.480,spk_2,"assignment."
01:50:11.950,01:51:29.850,spk_3,"Yes. If you're looking at it from Mr. Luba's perspective, that is, you're looking to see whether or not the right to the application under 82(2) is capable of being devolved by to the estate, either by intestacy or by will. 91(1) based on point of against that in our submission, because what it makes it crystal clear that you cannot assign during life a secure tenancy except in accordance with the terms of the statute. So as to repeat, our view of the statutory scheme is that one has a whole clutch of provisions which deal with the devolution of the secure tenancy 87, 89, 90, 91."
01:51:30.620,01:51:30.890,spk_1,"But"
01:51:30.900,01:52:11.640,spk_3,"all of them a) demonstrate the secure tenancy cannot devolve except in accordance with the terms of the statute and b) assumed the existence of a secure tenancy at the moment of the devolution. And we say that that following Burrows is indeed the statutory scheme. When"
01:52:11.640,01:52:18.760,spk_1,"did the reference to the Matrimonial Causes Act hop in? That hopped in between 1980 and 1985 as well, didn't it?"
01:52:20.630,01:52:29.010,spk_3,"Yes, I don't know. I don't have the material to give the answer either, because I don't think the notes."
01:52:29.020,01:53:25.070,spk_1,"I'm not sure that it's possible to accept by looking at the 1980 Act, which doesn't, which is very different on this assignment point. And the only point I'm trying to make is that some, the Family Court held that a secure tenancy was property for the purposes of being able to make a property adjustment order, which meant that that had then to be put these. Obviously, somebody decided they didn't want to reverse that. It had to be accommodated in the assignment provisions. And I think that is one of the things that happened between 80 and 85 from recollection. So it's quite interesting seeing that at least one set of courts, we're looking at a secure tenancy as a secure tenancy, having enduring qualities transmissible qualities."
01:53:25.080,01:54:07.900,spk_3,"If, the only difficulty with that is that the status of security, undoubtedly property hasn't been terminated, the term certainly hasn't been forfeit or the periodic tenancy brought to an end in according to the provisions of Section 82 the property out there, the statute simply provides that it ceases to be a secure tenancy on assignment or if it vests in the estate of somebody, invests in somebody following death who is not a successor, then it loses the personal status of security."
01:54:08.830,01:54:09.060,spk_1,"No"
01:54:09.060,01:54:23.170,spk_3,"difficulty with that at all. But that's in a way, my point, that all demonstrates the personal nature of the security, which is not capable of being transmitted by will or at all."
01:54:23.180,01:54:44.740,spk_1,"But my point was that if that were as simple as that, there would be no point in the court ordering the transfer of property under the Matrimonial Causes Act. Because the moment the court ordered the person who had that personal status to transfer it to somebody else, it would go and there'd be absolutely no point in doing"
01:54:44.740,01:54:49.990,spk_3,"it. No, I may be being slow. No I may be being."
01:54:51.100,01:54:52.040,spk_5,"If"
01:54:52.050,01:55:17.850,spk_3,"you envisage a periodic tenancy, the tenant condition is met at the time that is created by the presence of the husband in the home. There is a need to exercise the jurisdiction of the matrimonial courts, and that period transfer is transferred to somebody else who meets the tenancy condition. I can't see why that isn't itself a secure tenancy or"
01:55:18.610,01:56:02.420,spk_1,"But the point I'm trying to make is that the secure tenant is the husband, shall we say, though actually, these days it's usually the other way around, but the husband, so he fulfils the Tenant Condition. The whole premise of this is that husband and wife are separating, and the court orders the transfer of the tenancy to the wife. Obviously the husband is no longer there, and the court is doing that on the basis that the security continues because there'd be no point in doing it if it was simply a periodic tenancy, because the landlord could bring it to an end by serving the notice to quit in the ordinary way and there will be no security, and the court will be beating the air."
01:56:02.530,01:56:23.760,spk_3,"If the court has transferred the property, which is the periodic tenancy to somebody who meets the tenant condition, then the result will be a secure tenancy, maybe arguments about whether it's a new Tenancy or the same Tenancy. But in any event, the tenant condition is met at that stage by the occupation of the wife."
01:56:24.620,01:56:27.230,spk_1,"Having probably not been met at the time. And"
01:56:27.240,01:56:34.350,spk_3,"that's the problem that Your Ladyship identified about 85(5), which I think the only answer I've got is that 85(5) exists, but it does"
01:56:34.350,01:56:37.920,spk_1,"exist. But then, so does 91(3)(b)."
01:56:39.520,01:56:40.900,spk_3,"Certainly."
01:56:44.840,01:57:14.830,spk_1,"Now you could say, of course, the family courts have been getting it wrong all these years because that's perfectly possible scenario. I have a feeling it was a case called Thompson and Thompson where the High Court decided that they could order and of course, there has been subsequent legislation on the basis of it, because it was extended to cohabitants in the Family Law Act 1996."
01:57:17.880,01:58:09.450,spk_3,"Look, I think in fact, those are my submissions on issue two, repeat that the statutory scheme envisages. This is all the various moments of transition there is in existence and actual secure tenancy. Subject to the quirk about 85(5). Well issue three is the human rights issue. The answer we've given to that in the printed case is Capecchi, and it's as simple as that. And in our submission, that remains a perfectly good answer. In fact, I think we set out that adoption in domestic law of Capecchi by the House of Lords in a case called RJM."
01:58:20.030,01:58:26.500,spk_2,"So it doesn't guarantee a right to acquire property. Exactly. You look at the property there and it's protected"
01:58:28.570,01:58:39.420,spk_3,"so that if we're right on issues one and two, there is no property right of which either of the Mr. Austins is being deprived."
01:58:40.700,01:58:43.660,spk_1,"Mr. Luba's argument that we should construe"
01:58:44.680,01:58:49.370,spk_3,"is circular. Is entirely circular. Absolutely entirely circular. I"
01:58:49.380,01:58:52.030,spk_1,"think he admitted that"
01:58:52.280,01:58:54.310,spk_3,"I think he said it sounded circular."
01:58:55.220,01:58:59.790,spk_2,"We"
01:58:59.790,01:59:21.420,spk_3,"say that is the end of it, that doesn't demonstrate that we are right on issues one and two. But if we are right on issues one and two, then Article 131 as the court below record that there is no Article 14 argument, I'll keep quiet. There is no Article 14 argument."
01:59:23.790,01:59:40.970,spk_0,"Are there any other problems? I mean, if you're wrong on point two? And what are the, I mean, I don't know how you put it, but is there a problem if you're wrong? I mean, what's the problem?"
01:59:40.980,02:00:42.960,spk_3,"The problem, I really do see, is the, can be seen in the version of (2) that the court is attracted by is the idea that the estate can make the application. Then the problem is simply, well I say simply, the problem will be to know on what principles the estate should act, so it may well feel it is a good idea whoever is the Personal Representative or whatever to make the application, but they may not. I simply simply doesn't know. I understand Lord Walker's point. A common place will be the person who is actually an occupation will succeed in an application to reappoint made a Personal Representative, in which case there's an identity of interest between I may not be he in his capacity as Personal Representative will feel inclined to make the application because it benefits him personally. It's not, obviously, for the advantage of the"
02:00:42.960,02:00:44.370,spk_5,"estate, it's"
02:00:44.370,02:00:56.870,spk_3,"not an advantage on behalf of the estate at all. Could it be a disadvantage of the estate? Well, it might be, well, this is an outstanding amount of arrears."
02:00:56.950,02:01:46.020,spk_4,"It's possible to imagine a fanciful example where the tolerated trespasser, even though he can't pay his rent, has made a will and appointed an executor and left his entire estate to the RSPCA, which says, why should we risk costs and going to the County Court to try and preserve rights? Well, the answer is, in that case, the brother who is there would have to say, all right, somehow, rather, I'll find the money to give you an indemnity of your costs and and if the Personal Representative still refused to go to court, then the brother would go to court and say, I'm not the Personal Representative, but what I ask for the purposes of this application to be appointed to represent the estate, its fanciful. But there is an answer in that sort of situation."
02:01:46.140,02:01:57.800,spk_3,"But I think that analysis is reinforcing our basic perspective, which is that there isn't any automatic identity of interest between the estate and the successor."
02:01:57.820,02:02:09.190,spk_4,"The successor is relying on the successors own rights and not not on anything inherited from the estate. Well,"
02:02:09.200,02:02:53.740,spk_3,"exactly. But it may be on the example, the particular example I accept is fanciful, but on the example he will be making an application which is contrary to the interests of the estate. There's no reason why it's for the benefit of the estate qua estate that the that the Lazarus Order is made in order to guarantee succession. That's the fundamental problem, obviously, in a commonplace situation there will be, and that may not be a difficulty. But what Mr. Luba's argument envisages is that an application is made by the estate qua estate in order to benefit something that isn't the estate. As"
02:02:53.740,02:02:58.110,spk_4,"I said that there is a very familiar parallel of that under the Fatal Accidents Act. It's"
02:02:58.270,02:03:00.080,spk_3,"not to the detriment of the estate. Well,"
02:03:00.080,02:03:32.520,spk_4,"it may be if the estate of someone who has died in a fatal accident has been left entirely to charity, they could say, why on earth should we risk costs of losing a claim for the of losing a claim, which is not going to bring us any benefit at all? And in that case, it would then be necessary for someone else to be appointed to bring those proceedings. It's quite quite parallel isn't it?"
02:03:33.430,02:04:01.050,spk_3,"In that situation, you wouldn't, he wouldn't be bringing the proceedings. I'm only working off Your Lordships' description of the scheme for which I apologise, but in Your Lordships' example. If the estate it's not, the Personal Representative is not willing to bring the action under the Fatal Accidents Act to benefit the dependence, then presumably you would solve that by appointing somebody to represent the dependence in respect of the causes of action."
02:04:01.900,02:04:15.360,spk_4,"In fact, in that case, the statute says that if the Personal Representatives won't act within six months, then the dependence can so it does, it does cover it, but it is nevertheless a comparable"
02:04:15.360,02:05:18.730,spk_3,"situation. But in my submission, that's my point though, what that drafting does is recognise that you're dealing with two different things on the first place. You're dealing with the causes of action in the dependence, which may be conveniently dealt with by the Personal Representative acting. And secondly, you're dealing with the interests of the estate, which may or may not coincide. Now, Mr. Luba's construction is to create an interest by constructive, a constructive interest can be transmitted to the estate and then assume that the estate will make the application, which does not benefit it at all qua Estate. It's plainly, except to the extent that you assume that the tenant has died and who had lived with his relatives for a certain period of time would normally want, for family reasons, the succession to take place. But there's no other identity of interest."
02:05:23.140,02:05:23.360,spk_0,"In"
02:05:23.360,02:05:41.110,spk_3,"our submission. That's the fundamental reason why the why this is a construction to defeat the characteristics of the scheme, as Lord Justice Longmore said. Well, I think those are my submissions. I don't think I need to add anything on issue four as my position was correctly summarised yesterday."
02:05:43.410,02:05:44.810,spk_2,"Thank you very much. Mr. Kelly?"
02:05:44.820,02:05:45.960,spk_5,"Nothing to add, My Lord."
02:05:46.970,02:05:47.270,spk_2,"Mr"
02:05:47.270,02:05:47.700,spk_3,"Luba."
02:05:50.310,02:05:51.030,spk_2,"My"
02:05:51.030,02:05:52.270,spk_5,"Lords, do I apprehend that"
02:05:52.280,02:05:53.250,spk_3,"in keeping with the"
02:05:53.260,02:06:00.020,spk_5,"timetable suggested yesterday that the court would wish we to conclude my submissions in reply in the next 25 minutes?"
02:06:00.400,02:06:07.080,spk_2,"Well, I make it, actually I think we're going to go on until one o'clock anyway. So you've got 55 minutes, which might be enough"
02:06:07.670,02:06:08.250,spk_3,"You won't need that."
02:06:09.360,02:06:13.980,spk_5,"I thought, My Lord, given the indication that the court wish to rise early for lunch. No"
02:06:14.050,02:06:24.790,spk_2,"we originally were. I should have made myself clear, but we no longer need to rise at 12.30 so we can run on until one o'clock. Thank you. Then we can come back at two o'clock if you really want us to do that."
02:06:25.030,02:06:51.920,spk_5,"I shall not ask the court certainly do that. And I shall certainly seek to conclude my submissions before one o'clock. My Lords, My Lady, before I embarked on my replies friends very clear and characteristically, succinctly expressed submissions. May I make good the invitations that various members of the court put to me yesterday for additional materials to be supplied in the form of as it were, some homework. Can I pass that forward at this juncture?"
02:06:57.450,02:06:58.950,spk_1,"Our homework or yours? No My Lord, My Lady,"
02:07:00.150,02:07:02.490,spk_5,"we did the homework."
02:07:02.490,02:07:03.100,spk_3,"[laughing]"
